time,temperature_2m_mean (°C),rain_sum (mm),wind_speed_10m_max (km/h),apparent_temperature_mean (°C),temperature_2m_min (°C),temperature_2m_max (°C),apparent_temperature_max (°C),weather_code (wmo code),wind_direction_10m_dominant (°),wind_gusts_10m_max (km/h),shortwave_radiation_sum (MJ/m²),daylight_duration (s),sunshine_duration (s),apparent_temperature_min (°C),sunrise (iso8601),sunset (iso8601),precipitation_hours (h),precipitation_sum (mm),et0_fao_evapotranspiration (mm),snowfall_sum (cm),cloud_cover_mean (%),dew_point_2m_mean (°C),relative_humidity_2m_mean (%),visibility_mean (undefined),visibility_max (undefined),visibility_min (undefined),wind_gusts_10m_mean (km/h),wind_speed_10m_mean (km/h),winddirection_10m_dominant (°),wind_gusts_10m_min (km/h),wind_speed_10m_min (km/h)
5/13/2010,24.8,0,12.6,23.5,15.5,33.5,32.1,0,14,26.3,29.75,49019.33,44959.66,15.1,2010-05-13T06:02,2010-05-13T19:39,0,0,7.2,0,0,7.6,40,NaN,NaN,NaN,18.5,8.8,14,9,5.4
5/14/2010,28.4,0,10.4,27.5,17.5,37.8,37,0,26,27,28.94,49097.64,44845.12,17,2010-05-14T06:02,2010-05-14T19:40,0,0,7.37,0,0,7.8,33,NaN,NaN,NaN,17,7.2,26,9.4,0.4
5/15/2010,28.6,0,17.5,26.9,18.6,37.5,35.5,0,19,35.3,28.77,49174.66,44981.97,17.9,2010-05-15T06:01,2010-05-15T19:41,0,0,8.52,0,0,7.8,32,NaN,NaN,NaN,23.4,11.7,19,11.9,7.3
5/16/2010,31.7,0,22.8,29.8,23.4,41.6,41.2,3,24,42.5,27.57,49250.32,44607.73,20.3,2010-05-16T06:00,2010-05-16T19:41,0,0,9.12,0,83,7.1,25,NaN,NaN,NaN,26.3,12.7,24,15.1,5.4
5/17/2010,26,0,24.6,25.2,20,33.3,32.5,3,15,49,26.25,49324.51,44225.67,19.8,2010-05-17T06:00,2010-05-17T19:42,0,0,7.51,0,66,14.5,53,NaN,NaN,NaN,37.2,18.7,15,23.4,11.2
5/18/2010,22.7,0,22.4,21.3,17.8,29.3,28.2,3,345,43.2,27.64,49397.17,44550.39,16.7,2010-05-18T05:59,2010-05-18T19:42,0,0,6.79,0,59,11.9,54,NaN,NaN,NaN,33.8,16.8,345,22.7,11.9
5/19/2010,22.1,0,21.2,20.6,16.2,28.9,27.8,3,344,41,29,49468.2,44493.74,15.6,2010-05-19T05:59,2010-05-19T19:43,0,0,6.9,0,34,9.5,49,NaN,NaN,NaN,26.7,12.9,344,7.6,4.7
5/20/2010,22.2,0,18.3,20.9,14.9,29.2,28.1,3,2,34.2,27.96,49537.51,45438.03,14.6,2010-05-20T05:58,2010-05-20T19:44,0,0,6.71,0,40,10,50,NaN,NaN,NaN,26.8,13,2,13,6.6
5/21/2010,24,0,14.8,22.5,15.1,32.7,30.8,3,50,32.8,28.72,49605.02,44501.63,14.7,2010-05-21T05:58,2010-05-21T19:44,0,0,7.21,0,60,8.5,45,NaN,NaN,NaN,24.6,12.1,50,15.1,9
5/22/2010,24.9,0,21.9,23.6,18.4,32,31.7,3,317,41.8,28.37,49670.64,43433.18,17.3,2010-05-22T05:57,2010-05-22T19:45,0,0,7.62,0,47,10.5,43,NaN,NaN,NaN,27.9,13.9,317,7.9,4.8
5/23/2010,22.3,0,18.1,21,14.8,28.8,27.5,3,335,39.2,29.06,49734.27,45689.32,14.8,2010-05-23T05:57,2010-05-23T19:46,0,0,6.83,0,14,10.3,51,NaN,NaN,NaN,27.6,12.7,335,8.3,1.8
5/24/2010,22.6,0,20,21.8,14.8,29.7,29.2,1,12,37.8,28.9,49795.83,45696.92,14.9,2010-05-24T05:56,2010-05-24T19:46,0,0,6.68,0,6,10.8,52,NaN,NaN,NaN,24.4,11.2,12,9.7,6.1
5/25/2010,23.8,0,18.6,22.3,15.9,31.6,30.2,0,45,36.4,28.98,49855.22,45528.86,15.8,2010-05-25T05:56,2010-05-25T19:47,0,0,7.3,0,0,9.8,48,NaN,NaN,NaN,28.3,14.1,45,17.3,9.2
5/26/2010,26.8,0,20.6,24.8,17.9,35.6,33.9,2,67,40.3,27.78,49912.41,45656.46,16.4,2010-05-26T05:55,2010-05-26T19:47,0,0,8.34,0,15,9.6,41,NaN,NaN,NaN,33,17,67,26.3,11
5/27/2010,27,0,22.6,25.1,21.3,32.9,31.3,1,267,47.2,29.21,49967.86,45877.68,20.7,2010-05-27T05:55,2010-05-27T19:48,0,0,8.53,0,6,10.1,36,NaN,NaN,NaN,34.3,16.6,267,11.9,6.5
5/28/2010,24.5,0,17.1,24,17.2,32,31.4,0,315,33.8,28.97,50021.67,45999.21,18.1,2010-05-28T05:55,2010-05-28T19:48,0,0,7.13,0,0,12.5,53,NaN,NaN,NaN,26.8,12.6,315,12.6,5.8
5/29/2010,25.7,0,17.7,25.2,17.4,33.9,33,0,341,34.9,29.25,50073.79,46016.44,18.3,2010-05-29T05:54,2010-05-29T19:49,0,0,7.6,0,0,11.2,47,NaN,NaN,NaN,24.4,10.9,341,9,2.7
5/30/2010,26.3,0,17.2,25.3,16.4,34.8,34.1,0,19,31.3,29.47,50124.14,46139.05,16.2,2010-05-30T05:54,2010-05-30T19:50,0,0,7.67,0,0,10,41,NaN,NaN,NaN,23,10.9,19,11.9,7.4
5/31/2010,28.2,0,15.2,27.5,18.6,36.7,36.2,0,35,29.5,29.56,50172.71,46154.34,19.2,2010-05-31T05:54,2010-05-31T19:50,0,0,7.85,0,0,10.6,40,NaN,NaN,NaN,22.1,10.5,35,14,8.1
6/1/2010,31.7,0,24.5,29.2,22.3,41,38,3,215,41.8,28.96,50219.41,45747.53,20.5,2010-06-01T05:54,2010-06-01T19:51,0,0,10.09,0,19,6.5,25,NaN,NaN,NaN,27.1,14.6,215,16.9,6.9
6/2/2010,28.5,0,19.1,27.8,20.4,35.7,34.7,1,270,39.2,28.84,50264.22,46291.28,20.4,2010-06-02T05:53,2010-06-02T19:51,0,0,8.2,0,4,12.2,40,NaN,NaN,NaN,25.7,12.8,270,6.8,3.3
6/3/2010,27.3,0,22.6,27.2,19.6,34,34.3,0,3,41.8,28.65,50307.07,46303.07,21,2010-06-03T05:53,2010-06-03T19:52,0,0,7.38,0,0,12.7,45,NaN,NaN,NaN,23.4,10,3,9,3.3
6/4/2010,26.1,0,22,25.7,19.4,33.5,33.4,3,9,39.6,29.12,50347.9,46427.13,20,2010-06-04T05:53,2010-06-04T19:52,0,0,7.66,0,4,13.3,49,NaN,NaN,NaN,28,13.6,9,14.4,8
6/5/2010,25.6,0,22.5,24.6,17.1,34.5,32.7,2,25,41.8,29.52,50386.68,46437.07,17.7,2010-06-05T05:53,2010-06-05T19:53,0,0,7.97,0,14,12.1,50,NaN,NaN,NaN,29.9,15.2,25,15.5,9
6/6/2010,29.6,0,15.3,29,19.9,38.4,38.2,3,36,33.1,27.85,50423.35,45666.06,19.7,2010-06-06T05:53,2010-06-06T19:53,0,0,8.2,0,24,11.6,37,NaN,NaN,NaN,22.5,11.3,36,13.3,7.6
6/7/2010,27.6,0,21.7,27.9,20.7,35.5,36.6,1,354,40.3,28.56,50457.85,46452.35,21.6,2010-06-07T05:53,2010-06-07T19:54,0,0,7.72,0,3,15.3,50,NaN,NaN,NaN,28.8,14,354,16.9,8.8
6/8/2010,24.8,0,20.9,24.4,18.6,31.6,31.5,2,348,40,28.36,50490.14,46443.41,19.7,2010-06-08T05:53,2010-06-08T19:54,0,0,7.11,0,7,13.9,55,NaN,NaN,NaN,30,14.6,348,15.1,8
6/9/2010,25.3,0,18.7,25.1,18,32.5,31.5,0,337,38.2,29.2,50520.16,46581.35,18.9,2010-06-09T05:53,2010-06-09T19:55,0,0,7.19,0,0,12.3,50,NaN,NaN,NaN,23.5,10.4,337,8.3,3.3
6/10/2010,27.9,0,19.5,27.7,18.4,36,36.3,0,56,34.9,28.69,50547.86,46344.09,18.3,2010-06-10T05:53,2010-06-10T19:55,0,0,7.17,0,2,10.6,39,NaN,NaN,NaN,18,7.4,56,8.3,0.7
6/11/2010,27.9,0,21.4,26.9,21.6,34,34.4,1,4,41.8,28.45,50573.2,46223.14,20,2010-06-11T05:53,2010-06-11T19:55,0,0,8.6,0,2,13.6,43,NaN,NaN,NaN,36.7,18.4,4,31.7,14.4
6/12/2010,26.9,0,18,27.7,19.7,33.5,34.3,0,350,33.8,28.81,50596.12,46588.32,21.3,2010-06-12T05:53,2010-06-12T19:56,0,0,6.96,0,0,14.8,51,NaN,NaN,NaN,21.2,9.2,350,10.4,5.1
6/13/2010,27.8,0,18.4,28.2,20.5,34.5,35.1,2,354,33.8,27.5,50616.59,46711.11,22,2010-06-13T05:53,2010-06-13T19:56,0,0,7.32,0,9,14.6,49,NaN,NaN,NaN,23.9,11.1,354,11.2,4.5
6/14/2010,27.6,0,16.5,28.5,19.6,34.7,35.4,0,347,33.8,28.93,50634.53,46710.32,21.8,2010-06-14T05:53,2010-06-14T19:57,0,0,7.38,0,0,15.2,52,NaN,NaN,NaN,22.8,10.2,347,7.9,5.2
6/15/2010,28.6,0,18.8,28.9,20.5,36.3,35.8,0,359,36.4,29.1,50649.93,46832.83,22.3,2010-06-15T05:53,2010-06-15T19:57,0,0,8.06,0,0,14.6,47,NaN,NaN,NaN,25.6,12.3,359,11.5,5.7
6/16/2010,29.6,0,20.5,30.6,20.4,38.7,38.8,1,347,38.5,28.78,50662.91,46714.72,23.2,2010-06-16T05:53,2010-06-16T19:57,0,0,8.17,0,2,16.6,52,NaN,NaN,NaN,26.3,12.6,347,11.5,6.2
6/17/2010,30.4,0,20,31.5,20.9,39.5,39.1,0,341,41,29.29,50673.49,46951.03,24.1,2010-06-17T05:53,2010-06-17T19:57,0,0,8.33,0,0,16.1,51,NaN,NaN,NaN,25.6,11.6,341,9.7,4.3
6/18/2010,30.9,0,21.9,31.2,21.3,40.4,39,0,311,45,29.56,50681.68,47071.66,23.9,2010-06-18T05:53,2010-06-18T19:58,0,0,8.69,0,0,13.6,44,NaN,NaN,NaN,25.3,11.8,311,10.1,5.4
6/19/2010,30.2,0,15.9,30.7,20.2,39,38.6,0,305,36.7,29.08,50687.5,47064.77,22.4,2010-06-19T05:53,2010-06-19T19:58,0,0,8.01,0,0,14,44,NaN,NaN,NaN,21.3,9.6,305,7.2,3.5
6/20/2010,34.3,0,26,33.3,24.6,44.8,43.8,0,85,48.6,29.19,50690.95,47183.72,24.6,2010-06-20T05:53,2010-06-20T19:58,0,0,9.2,0,1,9.7,28,NaN,NaN,NaN,25.8,11.3,85,14.8,4.3
6/21/2010,34,0,20,33.2,24.3,43.1,43.3,0,38,42.5,29.22,50692.04,47046.14,24.1,2010-06-21T05:54,2010-06-21T19:58,0,0,8.76,0,0,10.3,27,NaN,NaN,NaN,22.6,10.3,38,11.2,5.1
6/22/2010,32.1,0,24.5,30.7,25.3,38.2,37.1,0,316,43.9,29.58,50690.78,47162.98,25.6,2010-06-22T05:54,2010-06-22T19:59,0,0,9.62,0,0,10.8,30,NaN,NaN,NaN,31.2,15.2,316,14.8,8.6
6/23/2010,29.9,0,19.1,30.7,21.7,38.3,39.2,0,343,34.9,28.75,50687.19,47021.53,23.4,2010-06-23T05:54,2010-06-23T19:59,0,0,7.75,0,0,14.8,44,NaN,NaN,NaN,22.3,9.4,343,9.7,4.4
6/24/2010,27.5,0,20.1,27.5,21.7,34.1,34.2,1,341,37.8,29.21,50681.28,47092.82,22.9,2010-06-24T05:54,2010-06-24T19:59,0,0,7.88,0,6,14.4,48,NaN,NaN,NaN,28.6,13.8,341,15.1,8.5
6/25/2010,25.6,0,20.5,25.4,18.8,31.8,31,1,318,41.4,27.59,50673.07,46820.37,20.1,2010-06-25T05:55,2010-06-25T19:59,0,0,7.09,0,5,13.9,52,NaN,NaN,NaN,27.9,12.7,318,9,4.1
6/26/2010,25.7,0,20.6,25.9,18.4,32.5,33.1,0,319,39.2,28.08,50662.56,46547.74,19.7,2010-06-26T05:55,2010-06-26T19:59,0,0,7.02,0,3,14,52,NaN,NaN,NaN,23.7,11,319,8.6,4.6
6/27/2010,26.4,0,14.8,26.3,18,33.6,33.1,0,4,28.8,29.61,50649.78,47210.91,19,2010-06-27T05:55,2010-06-27T19:59,0,0,7.37,0,0,12,46,NaN,NaN,NaN,20.8,9.6,4,8.6,5
6/28/2010,29.7,0,14.6,29.1,20.6,38.1,37.4,0,53,28.8,28.85,50634.73,46937.5,21.1,2010-06-28T05:56,2010-06-28T20:00,0,0,8.2,0,0,11.2,38,NaN,NaN,NaN,22.7,11,53,12.6,6.9
6/29/2010,31.2,0,20.4,30.1,25.1,37.8,38.1,0,332,38.9,29.04,50617.45,47047.62,23.9,2010-06-29T05:56,2010-06-29T20:00,0,0,9.35,0,0,11.9,32,NaN,NaN,NaN,29.1,14.9,332,16.9,5.6
6/30/2010,26.8,0,17.7,27.4,19.9,33.8,34.3,1,359,32.8,28.64,50597.94,46379.29,22,2010-06-30T05:56,2010-06-30T20:00,0,0,7.25,0,4,15.4,55,NaN,NaN,NaN,26.4,12.3,359,14,7.2
7/1/2010,26.8,0,18.7,27,19.2,33.6,33.7,0,1,34.6,29.14,50576.23,46646.88,20.8,2010-07-01T05:57,2010-07-01T20:00,0,0,7.47,0,0,14,50,NaN,NaN,NaN,24.7,11.6,1,10.1,5.9
7/2/2010,27,0,20.2,27.4,19.5,34.1,34.4,0,2,39.2,28.16,50552.32,46235.34,21.5,2010-07-02T05:57,2010-07-02T20:00,0,0,7.5,0,3,15.7,54,NaN,NaN,NaN,28.9,13.8,2,11.9,6.3
7/3/2010,27.1,0,19.9,27.8,20.7,34.8,34.7,2,4,37.4,28.2,50526.26,45424.81,22.6,2010-07-03T05:57,2010-07-03T20:00,0,0,7.38,0,13,16,56,NaN,NaN,NaN,28,13.7,4,14,8.6
7/4/2010,28.3,0,21.3,29.4,21.4,36.3,36.7,3,0,40.3,27.93,50498.04,44893.75,24.3,2010-07-04T05:58,2010-07-04T20:00,0,0,7.64,0,19,17.4,57,NaN,NaN,NaN,29.7,14.4,0,17.3,8.4
7/5/2010,28.3,0,19.9,29.4,21.9,35.9,36.6,3,348,37.4,28.61,50467.68,45423.52,24.7,2010-07-05T05:58,2010-07-05T19:59,0,0,7.48,0,18,16.9,56,NaN,NaN,NaN,27.5,13,348,16.9,9.5
7/6/2010,27.9,0,16.7,29.5,20.3,35.5,36.2,1,342,30.6,28.97,50434.86,45815.58,23.4,2010-07-06T05:59,2010-07-06T19:59,0,0,7.16,0,9,16.7,57,NaN,NaN,NaN,22.2,10.1,342,7.6,4.7
7/7/2010,27.9,0,17.6,29.1,21.1,35.5,35.8,3,332,34.6,28.75,50399.56,45551.54,24.3,2010-07-07T05:59,2010-07-07T19:59,0,0,7.43,0,10,16.2,56,NaN,NaN,NaN,24.5,11.2,332,8.6,5.2
7/8/2010,27.7,0,18.7,28.8,20,35.4,36.1,0,337,38.5,28.86,50361.86,46198.64,22.4,2010-07-08T06:00,2010-07-08T19:59,0,0,7.46,0,1,16.5,56,NaN,NaN,NaN,24.9,11.6,337,8.6,4.3
7/9/2010,28.2,0,20.5,29.4,20.5,35.9,36.5,0,359,41.8,28.62,50321.84,45932.62,23.2,2010-07-09T06:00,2010-07-09T19:59,0,0,7.74,0,0,17.6,58,NaN,NaN,NaN,29,14.3,359,11.2,7.1
7/10/2010,27.5,0,21,28.4,20.9,34.5,35.5,1,0,38.2,28.41,50279.55,45668.95,23.4,2010-07-10T06:01,2010-07-10T19:59,0,0,7.45,0,3,17.2,58,NaN,NaN,NaN,29.4,14.9,0,15.8,9.8
7/11/2010,27.2,0,20.5,27.5,20.5,34.7,34.7,0,4,38.5,28.13,50235.08,45535.84,21.9,2010-07-11T06:01,2010-07-11T19:58,0,0,7.57,0,2,15.8,53,NaN,NaN,NaN,29.7,14.8,4,13.3,7.9
7/12/2010,27.8,0,21.1,28.2,21.1,36,36.3,1,10,42.1,27.85,50188.5,45404.35,22.6,2010-07-12T06:02,2010-07-12T19:58,0,0,7.77,0,7,17,57,NaN,NaN,NaN,34.6,17.7,10,23.8,13.4
7/13/2010,28,0,19.1,28.8,21.2,36.4,36.9,3,3,37.8,27.74,50139.86,44615.53,23,2010-07-13T06:02,2010-07-13T19:58,0,0,7.6,0,12,17.3,57,NaN,NaN,NaN,31.9,16.2,3,22.3,12.8
7/14/2010,28.5,0,19.7,29.4,21.2,36.6,36.5,0,348,38.5,28.6,50089.25,45640.74,23.8,2010-07-14T06:03,2010-07-14T19:58,0,0,7.84,0,0,16.8,56,NaN,NaN,NaN,28.5,14.4,348,15.5,9
7/15/2010,28.5,0,18.1,30,20,36.4,37.4,0,325,37.8,28.62,50036.75,45507.1,22.4,2010-07-15T06:03,2010-07-15T19:57,0,0,7.47,0,0,17.4,56,NaN,NaN,NaN,23.9,11.4,325,10.1,5.4
7/16/2010,29.3,0,14,31.4,21,37,38.4,0,297,32.4,28.39,49982.41,45498.6,23.8,2010-07-16T06:04,2010-07-16T19:57,0,0,7.24,0,0,18.1,55,NaN,NaN,NaN,21.3,9.5,297,7.2,4.4
7/17/2010,29.5,0,14.1,31.8,21.6,37.1,38.1,1,330,33.5,28.21,49926.3,45010.33,25.5,2010-07-17T06:04,2010-07-17T19:56,0,0,7.26,0,5,18,57,NaN,NaN,NaN,20.6,9.1,330,7.6,3.3
7/18/2010,30.4,0,15.4,32.4,23.4,36.9,38.5,0,343,36.7,28.19,49868.51,45238.66,26.7,2010-07-18T06:05,2010-07-18T19:56,0,0,7.52,0,0,18,51,NaN,NaN,NaN,22,10,343,7.6,0.7
7/19/2010,29.1,0,16.1,31,21.8,36.4,37.4,2,351,32.8,28.06,49809.1,44761.81,25.5,2010-07-19T06:06,2010-07-19T19:56,0,0,7.36,0,6,17.9,57,NaN,NaN,NaN,23.1,10.8,351,10.8,5.8
7/20/2010,28.7,0,16.3,29.8,21.1,35.8,36.4,0,349,33.5,28.52,49748.14,45105.83,23.5,2010-07-20T06:06,2010-07-20T19:55,0,0,7.54,0,0,16.1,51,NaN,NaN,NaN,23.1,10.9,349,9.7,6.1
7/21/2010,28.6,0,21.3,29.6,21.2,36,36.4,0,330,42.8,28.24,49685.68,44978.13,24,2010-07-21T06:07,2010-07-21T19:55,0,0,7.69,0,0,16.6,53,NaN,NaN,NaN,26.6,12,330,8.6,1.1
7/22/2010,28.2,0,21.1,30.2,21.9,35.4,37.2,2,335,41.4,27.27,49621.82,44399.81,25.2,2010-07-22T06:07,2010-07-22T19:54,0,0,7.08,0,9,19.3,63,NaN,NaN,NaN,28,13.6,335,12.2,6.9
7/23/2010,28.6,0,19.4,30.8,21.8,35.9,37.4,2,311,39.2,27.09,49556.61,44286.71,25.2,2010-07-23T06:08,2010-07-23T19:54,0,0,7.05,0,8,19.3,62,NaN,NaN,NaN,25.9,12.1,311,8.6,4.6
7/24/2010,29.4,0,16.8,31.6,23.3,36.2,37.4,2,283,35.6,25.99,49490.11,44286.17,26.5,2010-07-24T06:08,2010-07-24T19:53,0,0,6.78,0,13,18.9,57,NaN,NaN,NaN,23,10.9,283,9,5.2
7/25/2010,30.4,0,13.7,32.6,23.4,37.6,38.4,1,306,32.4,27.89,49422.33,44393.84,27.5,2010-07-25T06:09,2010-07-25T19:53,0,0,7.28,0,2,18.1,55,NaN,NaN,NaN,20.6,9.5,306,8.3,4.5
7/26/2010,33,0,18.5,34,24,41,42.4,0,11,34.9,28.01,49352.71,44491.97,25.5,2010-07-26T06:10,2010-07-26T19:52,0,0,7.53,0,0,14.4,37,NaN,NaN,NaN,17.4,7.6,11,10.1,4
7/27/2010,31.3,0,18.5,33,23.8,38.9,40.5,0,12,36,27.45,49281.16,44163.07,27.2,2010-07-27T06:10,2010-07-27T19:51,0,0,8.08,0,2,18.5,52,NaN,NaN,NaN,27.2,13.3,12,16.2,8.4
7/28/2010,28.6,0,20.5,29.6,23.3,34.9,35.3,1,348,41.4,26.24,49207.77,44057.34,26.2,2010-07-28T06:11,2010-07-28T19:51,0,0,7.31,0,5,17.5,55,NaN,NaN,NaN,29.5,14.5,348,13,7.6
7/29/2010,28.5,0,20.5,29.4,22,36,36,1,344,37.1,27.68,49132.66,43851.39,25.1,2010-07-29T06:11,2010-07-29T19:50,0,0,7.57,0,4,16.7,55,NaN,NaN,NaN,28.3,13.7,344,13.3,6.8
7/30/2010,28.7,0,16.9,30.2,20.9,36.4,38,0,4,30.6,27.3,49055.89,43847.68,23.6,2010-07-30T06:12,2010-07-30T19:50,0,0,7,0,2,16.9,55,NaN,NaN,NaN,22.2,10.3,4,9,6.5
7/31/2010,29.9,0,16.6,31.2,22.8,37.6,38.3,1,9,33.1,26.45,48977.58,43644.73,25.5,2010-07-31T06:13,2010-07-31T19:49,0,0,7.43,0,6,17.5,53,NaN,NaN,NaN,26.6,12.8,9,15.1,9.7
8/1/2010,30.1,0,18.7,32,23,38.2,39.8,3,335,33.8,26.38,48897.81,43546.16,26.5,2010-08-01T06:13,2010-08-01T19:48,0,0,7.35,0,11,18.7,55,NaN,NaN,NaN,25.3,12.1,335,13,7.6
8/2/2010,29.6,0,16.6,32,22.9,37.7,39.6,3,318,34.9,26.5,48816.66,42330.21,26.5,2010-08-02T06:14,2010-08-02T19:47,0,0,7.1,0,13,19.5,60,NaN,NaN,NaN,26,12.3,318,12.6,7.6
8/3/2010,29.5,0,18,31.9,23.3,37.8,39.5,3,311,34.2,25.52,48734.23,43519.74,27,2010-08-03T06:14,2010-08-03T19:47,0,0,6.94,0,22,19.9,62,NaN,NaN,NaN,26.3,12.6,311,15.1,8.7
8/4/2010,30.4,0,14.9,32.3,22.2,38.4,38.8,0,311,32.8,27.32,48650.61,43562.65,26,2010-08-04T06:15,2010-08-04T19:46,0,0,7.4,0,1,17.3,54,NaN,NaN,NaN,20.9,9.5,311,8.3,4.2
8/5/2010,33.5,0,19.7,34.1,25.7,41.7,42.4,0,83,36.7,26.49,48565.88,43563.19,27.6,2010-08-05T06:16,2010-08-05T19:45,0,0,7.67,0,2,14.3,38,NaN,NaN,NaN,23.2,10.2,83,15.1,2.9
8/6/2010,31.6,0,24.1,33.4,24.2,40,41.8,0,11,43.9,27.37,48480.11,43386.07,27.5,2010-08-06T06:16,2010-08-06T19:44,0,0,7.68,0,1,18,51,NaN,NaN,NaN,27.2,12.3,11,18.7,4.2
8/7/2010,30.7,0,20.9,32.8,23.7,38.6,40.6,0,13,40.7,26.96,48393.41,43338.64,27.6,2010-08-07T06:17,2010-08-07T19:43,0,0,7.82,0,0,19.4,56,NaN,NaN,NaN,28.1,13.9,13,15.1,8.7
8/8/2010,28.8,0,18.9,30.5,22.2,36.1,37.3,2,6,34.9,26.64,48305.84,43254.95,25.3,2010-08-08T06:17,2010-08-08T19:42,0,0,7.22,0,8,18.4,58,NaN,NaN,NaN,27.4,13.4,6,15.1,8
8/9/2010,28.7,0,17.1,30.6,21.6,35.8,37.8,2,348,33.8,26.71,48217.49,43260.55,24.5,2010-08-09T06:18,2010-08-09T19:42,0,0,7.05,0,7,18.6,58,NaN,NaN,NaN,26.1,12,348,12.2,6.6
8/10/2010,29.1,0,17.3,31.2,21.3,36.6,38.7,1,349,31.3,26.83,48128.43,43200,24.3,2010-08-10T06:19,2010-08-10T19:41,0,0,7.02,0,4,18.6,58,NaN,NaN,NaN,22.7,10.8,349,9.4,5.3
8/11/2010,29.8,0,18.6,32.2,23.1,37.2,39.2,3,352,35.3,26.58,48038.75,43200,26.9,2010-08-11T06:19,2010-08-11T19:40,0,0,7.06,0,11,19.2,58,NaN,NaN,NaN,23.4,10.8,352,11.5,6.2
8/12/2010,29.6,0,15.7,31.8,22.9,36.5,37.3,1,345,28.8,26.75,47948.51,43200,26.9,2010-08-12T06:20,2010-08-12T19:39,0,0,6.92,0,5,18.1,56,NaN,NaN,NaN,21.9,9.8,345,10.8,5.5
8/13/2010,29.5,0,19.3,31.9,21.7,37,38.4,0,347,36.4,26.9,47857.8,43200,25.1,2010-08-13T06:20,2010-08-13T19:38,0,0,7.02,0,1,18.8,58,NaN,NaN,NaN,22.2,10.4,347,9,5.1
8/14/2010,29.8,0,17.6,32.9,23.5,37,39.9,3,346,32,24.8,47766.61,39968.76,27.8,2010-08-14T06:21,2010-08-14T19:37,0,0,6.64,0,17,21,63,NaN,NaN,NaN,24.6,11.5,346,11.5,5.9
8/15/2010,31.1,0,23.5,33.2,24,40.3,40,3,355,44.6,26.19,47674.28,43200,28.6,2010-08-15T06:22,2010-08-15T19:36,0,0,7.96,0,24,19.3,58,NaN,NaN,NaN,28.8,14.2,355,13,8.2
8/16/2010,30.5,0,15.1,33.4,23.9,38.7,40.5,3,346,27,26,47580.7,41685.76,27.7,2010-08-16T06:22,2010-08-16T19:35,0,0,6.75,0,24,19.7,59,NaN,NaN,NaN,21.3,9.6,346,15.8,7.4
8/17/2010,31.3,0,18.4,33.9,24.2,39.6,40.8,3,359,33.8,26.11,47485.95,43200,28.6,2010-08-17T06:23,2010-08-17T19:34,0,0,7.39,0,11,19.8,57,NaN,NaN,NaN,23.1,11.4,359,10.8,6.6
8/18/2010,31.1,0,18.8,33.2,24.3,39.5,40.1,3,359,37.1,26.16,47390.12,43200,28.3,2010-08-18T06:23,2010-08-18T19:33,0,0,7.66,0,17,19.3,56,NaN,NaN,NaN,27.4,13.4,359,16.2,9.4
8/19/2010,30.7,0,16.9,32.5,22.7,39.2,39.8,2,10,34.2,26.29,47293.29,43200,26,2010-08-19T06:24,2010-08-19T19:32,0,0,7.57,0,5,18.2,53,NaN,NaN,NaN,24,12.1,10,10.8,7.2
8/20/2010,30.7,0,17.9,33,23.2,39.3,40.1,2,358,34.9,26.15,47195.55,43200,26.9,2010-08-20T06:24,2010-08-20T19:31,0,0,7.39,0,7,19.3,56,NaN,NaN,NaN,24.4,11.9,358,11.5,7.6
8/21/2010,30.4,0,19.7,33.3,24.3,38.4,40.3,3,336,39.6,25.75,47096.96,42245.21,29,2010-08-21T06:25,2010-08-21T19:30,0,0,7.06,0,21,20.3,61,NaN,NaN,NaN,24.6,11.4,336,12.2,7.4
8/22/2010,30.3,0,16.1,33.5,25,37.8,39.7,3,314,33.1,24.76,46997.62,40990.12,29.4,2010-08-22T06:26,2010-08-22T19:29,0,0,6.7,0,23,21.1,63,NaN,NaN,NaN,24.9,11.8,314,13,5.9
8/23/2010,30.2,0,20.1,33.6,24.7,37.4,40.3,3,333,36.4,24.8,46897.61,43002.59,28.8,2010-08-23T06:26,2010-08-23T19:28,0,0,6.52,0,17,21.2,63,NaN,NaN,NaN,24.4,11,333,14.4,5.4
8/24/2010,30.4,0,22.3,33.7,25.2,37.6,40.9,3,348,40.7,24.5,46796.99,40837.01,29.2,2010-08-24T06:27,2010-08-24T19:27,0,0,6.63,0,12,21.3,62,NaN,NaN,NaN,25.2,11.8,348,17.6,7.2
8/25/2010,29,0,17.8,31.1,23.2,35.5,37,1,333,32.8,25.37,46695.84,43200,27,2010-08-25T06:27,2010-08-25T19:26,0,0,6.71,0,3,18.7,58,NaN,NaN,NaN,24.6,11.4,333,11.5,6.8
8/26/2010,29,0,16.6,31.3,21.5,36.9,38.5,1,330,34.2,24.96,46594.24,43200,25.1,2010-08-26T06:28,2010-08-26T19:24,0,0,6.63,0,5,19.3,61,NaN,NaN,NaN,24.8,11,330,7.6,4.2
8/27/2010,30.2,0,16.2,32.8,23,38.7,40.1,3,345,31.7,24.91,46492.26,39597.09,27.6,2010-08-27T06:28,2010-08-27T19:23,0,0,6.82,0,22,18.9,59,NaN,NaN,NaN,21.3,9.1,345,9.4,3.1
